"env";"config";"exp";"energy";"current";"next_state";"next_move"
0;8x8;exp_agent1;0;65;i_ini;i_vz;0
0;8x8;exp_agent1;0;64;i_vz;i_vz;0
0;8x8;exp_agent1;0;63;i_vz;i_vz;3
0;8x8;exp_agent1;0;62;i_vz;i_cl;3
0;8x8;exp_agent1;0;61;i_cl;i_vz;2
0;8x8;exp_agent1;0;60;i_vz;i_vz;1
0;8x8;exp_agent1;0;59;i_vz;i_vz;0
0;8x8;exp_agent1;0;58;i_vz;i_vz;2
0;8x8;exp_agent1;0;57;i_vz;i_vz;1
0;8x8;exp_agent1;0;56;i_vz;i_vz;1
0;8x8;exp_agent1;0;55;i_vz;i_vz;3
0;8x8;exp_agent1;0;54;i_vz;i_vz;1
0;8x8;exp_agent1;0;53;i_vz;i_vz;0
0;8x8;exp_agent1;0;52;i_vz;i_b;0
0;8x8;exp_agent1;0;51;i_b;i_died;3
0;8x8;exp_agent1;1;65;i_ini;i_vz;1
0;8x8;exp_agent1;1;64;i_vz;i_vz;0
0;8x8;exp_agent1;1;63;i_vz;i_vz;1
0;8x8;exp_agent1;1;62;i_vz;i_vz;3
0;8x8;exp_agent1;1;61;i_vz;i_b;0
0;8x8;exp_agent1;1;60;i_b;i_vz;1
0;8x8;exp_agent1;1;59;i_vz;i_b;3
0;8x8;exp_agent1;1;58;i_b;i_vz;1
0;8x8;exp_agent1;1;57;i_vz;i_b;0
0;8x8;exp_agent1;1;56;i_b;i_died;3
0;8x8;exp_agent1;2;65;i_ini;i_vz;2
0;8x8;exp_agent1;2;64;i_vz;i_vz;3
0;8x8;exp_agent1;2;63;i_vz;i_vz;0
0;8x8;exp_agent1;2;62;i_vz;i_ini;1
0;8x8;exp_agent1;2;61;i_ini;i_vz;2
0;8x8;exp_agent1;2;60;i_vz;i_cl;2
0;8x8;exp_agent1;2;59;i_cl;i_cl;2
0;8x8;exp_agent1;2;58;i_cl;i_vz;1
0;8x8;exp_agent1;2;57;i_vz;i_vz;1
0;8x8;exp_agent1;2;56;i_vz;i_vz;1
0;8x8;exp_agent1;2;55;i_vz;i_vz;0
0;8x8;exp_agent1;2;54;i_vz;i_vz;2
0;8x8;exp_agent1;2;53;i_vz;i_cl;2
0;8x8;exp_agent1;2;52;i_cl;i_vz;3
0;8x8;exp_agent1;2;51;i_vz;i_vz;3
0;8x8;exp_agent1;2;50;i_vz;i_vz;0
0;8x8;exp_agent1;2;49;i_vz;i_ini;3
0;8x8;exp_agent1;2;48;i_ini;i_vz;2
0;8x8;exp_agent1;2;47;i_vz;i_cl;2
0;8x8;exp_agent1;2;46;i_cl;i_vz;1
0;8x8;exp_agent1;2;45;i_vz;i_vz;1
0;8x8;exp_agent1;2;44;i_vz;i_vz;1
0;8x8;exp_agent1;2;43;i_vz;i_vz;1
0;8x8;exp_agent1;2;42;i_vz;i_cl;2
0;8x8;exp_agent1;2;41;i_cl;i_vz;3
0;8x8;exp_agent1;2;40;i_vz;i_vz;0
0;8x8;exp_agent1;2;39;i_vz;i_s;0
0;8x8;exp_agent1;2;38;i_s;i_vz;0
0;8x8;exp_agent1;2;37;i_vz;i_vz;3
0;8x8;exp_agent1;2;36;i_vz;i_vz;2
0;8x8;exp_agent1;2;35;i_vz;i_vz;3
0;8x8;exp_agent1;2;34;i_vz;i_vz;3
0;8x8;exp_agent1;2;33;i_vz;i_vz;0
0;8x8;exp_agent1;2;32;i_vz;i_b;1
0;8x8;exp_agent1;2;31;i_b;i_vz;2
0;8x8;exp_agent1;2;30;i_vz;i_vz;1
0;8x8;exp_agent1;2;29;i_vz;i_s;1
0;8x8;exp_agent1;2;28;i_s;i_vz;0
0;8x8;exp_agent1;2;27;i_vz;i_vz;3
0;8x8;exp_agent1;2;26;i_vz;i_vz;2
0;8x8;exp_agent1;2;25;i_vz;i_vz;0
0;8x8;exp_agent1;2;24;i_vz;i_vz;2
0;8x8;exp_agent1;2;23;i_vz;i_vz;3
0;8x8;exp_agent1;2;22;i_vz;i_vz;1
0;8x8;exp_agent1;2;21;i_vz;i_vz;3
0;8x8;exp_agent1;2;20;i_vz;i_vz;3
0;8x8;exp_agent1;2;19;i_vz;i_vz;3
0;8x8;exp_agent1;2;18;i_vz;i_vz;1
0;8x8;exp_agent1;2;17;i_vz;i_vz;0
0;8x8;exp_agent1;2;16;i_vz;i_b;1
0;8x8;exp_agent1;2;15;i_b;i_vz;2
0;8x8;exp_agent1;2;14;i_vz;i_b;0
0;8x8;exp_agent1;2;13;i_b;i_vz;3
0;8x8;exp_agent1;2;12;i_vz;i_bs;0
0;8x8;exp_agent1;2;11;i_bs;i_died;1
0;8x8;exp_agent1;3;65;i_ini;i_vz;1
0;8x8;exp_agent1;3;64;i_vz;i_ini;3
0;8x8;exp_agent1;3;63;i_ini;i_vz;1
0;8x8;exp_agent1;3;62;i_vz;i_vz;0
0;8x8;exp_agent1;3;61;i_vz;i_b;0
0;8x8;exp_agent1;3;60;i_b;i_died;0
0;8x8;exp_agent1;4;65;i_ini;i_vz;2
0;8x8;exp_agent1;4;64;i_vz;i_vz;1
0;8x8;exp_agent1;4;63;i_vz;i_vz;0
0;8x8;exp_agent1;4;62;i_vz;i_vz;1
0;8x8;exp_agent1;4;61;i_vz;i_vz;2
0;8x8;exp_agent1;4;60;i_vz;i_vz;3
0;8x8;exp_agent1;4;59;i_vz;i_vz;3
0;8x8;exp_agent1;4;58;i_vz;i_vz;1
0;8x8;exp_agent1;4;57;i_vz;i_vz;1
0;8x8;exp_agent1;4;56;i_vz;i_cl;2
0;8x8;exp_agent1;4;55;i_cl;i_vz;1
0;8x8;exp_agent1;4;54;i_vz;i_vz;0
0;8x8;exp_agent1;4;53;i_vz;i_s;0
0;8x8;exp_agent1;4;52;i_s;i_vz;2
0;8x8;exp_agent1;4;51;i_vz;i_bs;1
0;8x8;exp_agent1;4;50;i_bs;i_died;1
0;8x8;exp_agent1;5;65;i_ini;i_vz;2
0;8x8;exp_agent1;5;64;i_vz;i_cl;2
0;8x8;exp_agent1;5;63;i_cl;i_vz;1
0;8x8;exp_agent1;5;62;i_vz;i_vz;3
0;8x8;exp_agent1;5;61;i_vz;i_cl;2
0;8x8;exp_agent1;5;60;i_cl;i_vz;1
0;8x8;exp_agent1;5;59;i_vz;i_vz;0
0;8x8;exp_agent1;5;58;i_vz;i_vz;0
0;8x8;exp_agent1;5;57;i_vz;i_vz;2
0;8x8;exp_agent1;5;56;i_vz;i_ini;3
0;8x8;exp_agent1;5;55;i_ini;i_vz;2
0;8x8;exp_agent1;5;54;i_vz;i_vz;1
0;8x8;exp_agent1;5;53;i_vz;i_vz;3
0;8x8;exp_agent1;5;52;i_vz;i_vz;3
0;8x8;exp_agent1;5;51;i_vz;i_cl;2
0;8x8;exp_agent1;5;50;i_cl;i_cl;3
0;8x8;exp_agent1;5;49;i_cl;i_cl;2
0;8x8;exp_agent1;5;48;i_cl;i_cl;2
0;8x8;exp_agent1;5;47;i_cl;i_vz;1
0;8x8;exp_agent1;5;46;i_vz;i_vz;3
0;8x8;exp_agent1;5;45;i_vz;i_cl;2
0;8x8;exp_agent1;5;44;i_cl;i_vz;0
0;8x8;exp_agent1;5;43;i_vz;i_vz;2
0;8x8;exp_agent1;5;42;i_vz;i_vz;0
0;8x8;exp_agent1;5;41;i_vz;i_cl;3
0;8x8;exp_agent1;5;40;i_cl;i_vz;0
0;8x8;exp_agent1;5;39;i_vz;i_cl;3
0;8x8;exp_agent1;5;38;i_cl;i_vz;1
0;8x8;exp_agent1;5;37;i_vz;i_ini;2
0;8x8;exp_agent1;5;36;i_ini;i_vz;2
0;8x8;exp_agent1;5;35;i_vz;i_vz;3
0;8x8;exp_agent1;5;34;i_vz;i_cl;2
0;8x8;exp_agent1;5;33;i_cl;i_cl;3
0;8x8;exp_agent1;5;32;i_cl;i_cl;2
0;8x8;exp_agent1;5;31;i_cl;i_cl;2
0;8x8;exp_agent1;5;30;i_cl;i_cl;3
0;8x8;exp_agent1;5;29;i_cl;i_cl;3
0;8x8;exp_agent1;5;28;i_cl;i_cl;2
0;8x8;exp_agent1;5;27;i_cl;i_cl;3
0;8x8;exp_agent1;5;26;i_cl;i_vz;0
0;8x8;exp_agent1;5;25;i_vz;i_ini;1
0;8x8;exp_agent1;5;24;i_ini;i_vz;3
0;8x8;exp_agent1;5;23;i_vz;i_ini;1
0;8x8;exp_agent1;5;22;i_ini;i_vz;0
0;8x8;exp_agent1;5;21;i_vz;i_vz;3
0;8x8;exp_agent1;5;20;i_vz;i_vz;0
0;8x8;exp_agent1;5;19;i_vz;i_cl;3
0;8x8;exp_agent1;5;18;i_cl;i_vz;2
0;8x8;exp_agent1;5;17;i_vz;i_vz;1
0;8x8;exp_agent1;5;16;i_vz;i_vz;0
0;8x8;exp_agent1;5;15;i_vz;i_vz;3
0;8x8;exp_agent1;5;14;i_vz;i_vz;0
0;8x8;exp_agent1;5;13;i_vz;i_bs;1
0;8x8;exp_agent1;5;12;i_bs;i_died;1
0;8x8;exp_agent1;6;65;i_ini;i_vz;3
0;8x8;exp_agent1;6;64;i_vz;i_ini;1
