"env";"config";"exp";"energy";"current";"next_state";"next_move"
0;10x10;exp_agent3-1;0;100;i_ini;i_vz;0
0;10x10;exp_agent3-1;0;99;i_vz;i_vz;0
0;10x10;exp_agent3-1;0;98;i_vz;i_b;1
0;10x10;exp_agent3-1;0;97;i_b;i_vz;2
0;10x10;exp_agent3-1;0;96;i_vz;i_vz;3
0;10x10;exp_agent3-1;0;95;i_vz;i_ini;2
0;10x10;exp_agent3-1;0;94;i_ini;i_vz;1
0;10x10;exp_agent3-1;0;93;i_vz;i_vz;2
0;10x10;exp_agent3-1;0;92;i_vz;i_vz;1
0;10x10;exp_agent3-1;0;91;i_vz;i_vz;0
0;10x10;exp_agent3-1;0;90;i_vz;i_vz;1
0;10x10;exp_agent3-1;0;89;i_vz;i_vz;0
0;10x10;exp_agent3-1;0;88;i_vz;i_b;3
0;10x10;exp_agent3-1;0;87;i_b;i_vz;2
0;10x10;exp_agent3-1;0;86;i_vz;i_vz;2
0;10x10;exp_agent3-1;0;85;i_vz;i_vz;2
0;10x10;exp_agent3-1;0;84;i_vz;i_vz;1
0;10x10;exp_agent3-1;0;83;i_vz;i_b;1
0;10x10;exp_agent3-1;0;82;i_b;i_vz;1
0;10x10;exp_agent3-1;0;81;i_vz;i_s;1
0;10x10;exp_agent3-1;0;80;i_s;i_vz;0
0;10x10;exp_agent3-1;0;79;i_vz;i_vz;1
0;10x10;exp_agent3-1;0;78;i_vz;i_vz;0
0;10x10;exp_agent3-1;0;77;i_vz;i_b;0
0;10x10;exp_agent3-1;0;76;i_b;i_vz;0
0;10x10;exp_agent3-1;0;75;i_vz;i_b;3
0;10x10;exp_agent3-1;0;74;i_b;i_vz;3
0;10x10;exp_agent3-1;0;73;i_vz;i_b;2
0;10x10;exp_agent3-1;0;72;i_b;i_vz;3
0;10x10;exp_agent3-1;0;71;i_vz;i_vz;0
0;10x10;exp_agent3-1;0;70;i_vz;i_vz;1
0;10x10;exp_agent3-1;0;69;i_vz;i_b;2
0;10x10;exp_agent3-1;0;68;i_b;i_vz;2
0;10x10;exp_agent3-1;0;67;i_vz;i_b;3
0;10x10;exp_agent3-1;0;66;i_b;i_vz;3
0;10x10;exp_agent3-1;0;65;i_vz;i_b;2
0;10x10;exp_agent3-1;0;64;i_b;i_vz;3
0;10x10;exp_agent3-1;0;63;i_vz;i_vz;3
0;10x10;exp_agent3-1;0;62;i_vz;i_vz;0
0;10x10;exp_agent3-1;0;61;i_vz;i_vz;0
0;10x10;exp_agent3-1;0;60;i_vz;i_b;0
0;10x10;exp_agent3-1;0;59;i_b;i_vz;3
0;10x10;exp_agent3-1;0;58;i_vz;i_vz;2
0;10x10;exp_agent3-1;0;57;i_vz;i_vz;1
0;10x10;exp_agent3-1;0;56;i_vz;i_b;0
0;10x10;exp_agent3-1;0;55;i_b;i_vz;3
0;10x10;exp_agent3-1;0;54;i_vz;i_vz;3
0;10x10;exp_agent3-1;0;53;i_vz;i_s;3
0;10x10;exp_agent3-1;0;52;i_s;i_vz;1
0;10x10;exp_agent3-1;0;51;i_vz;i_s;2
0;10x10;exp_agent3-1;0;50;i_s;i_vz;2
0;10x10;exp_agent3-1;0;49;i_vz;i_vz;2
0;10x10;exp_agent3-1;0;48;i_vz;i_vz;3
0;10x10;exp_agent3-1;0;47;i_vz;i_vz;2
0;10x10;exp_agent3-1;0;46;i_vz;i_vz;1
0;10x10;exp_agent3-1;0;45;i_vz;i_vz;0
0;10x10;exp_agent3-1;0;44;i_vz;i_vz;1
0;10x10;exp_agent3-1;0;43;i_vz;i_vz;2
0;10x10;exp_agent3-1;0;42;i_vz;i_vz;2
0;10x10;exp_agent3-1;0;41;i_vz;i_vz;2
0;10x10;exp_agent3-1;0;40;i_vz;i_vz;1
0;10x10;exp_agent3-1;0;39;i_vz;i_s;2
0;10x10;exp_agent3-1;0;38;i_s;i_vz;3
0;10x10;exp_agent3-1;0;37;i_vz;i_vz;0
0;10x10;exp_agent3-1;0;36;i_vz;i_vz;1
0;10x10;exp_agent3-1;0;35;i_vz;i_s;2
0;10x10;exp_agent3-1;0;34;i_s;i_b;1
0;10x10;exp_agent3-1;0;33;i_b;i_s;2
0;10x10;exp_agent3-1;0;32;i_s;i_vz;2
0;10x10;exp_agent3-1;0;31;i_vz;i_s;3
0;10x10;exp_agent3-1;0;30;i_s;i_vz;3
