"env";"config";"exp";"energy";"current";"next_state";"next_move"
0;10x10;exp_agent3-2;0;100;i_ini;i_vz;2
0;10x10;exp_agent3-2;0;99;i_vz;i_vz;2
0;10x10;exp_agent3-2;0;98;i_vz;i_vz;2
0;10x10;exp_agent3-2;0;97;i_vz;i_vz;2
0;10x10;exp_agent3-2;0;96;i_vz;i_vz;3
0;10x10;exp_agent3-2;0;95;i_vz;i_b;3
0;10x10;exp_agent3-2;0;94;i_b;i_vz;0
0;10x10;exp_agent3-2;0;93;i_vz;i_vz;1
0;10x10;exp_agent3-2;0;92;i_vz;i_vz;2
0;10x10;exp_agent3-2;0;91;i_vz;i_b;2
0;10x10;exp_agent3-2;0;90;i_b;i_vz;1
0;10x10;exp_agent3-2;0;89;i_vz;i_vz;0
0;10x10;exp_agent3-2;0;88;i_vz;i_vz;1
0;10x10;exp_agent3-2;0;87;i_vz;i_vz;0
0;10x10;exp_agent3-2;0;86;i_vz;i_vz;1
0;10x10;exp_agent3-2;0;85;i_vz;i_vz;1
0;10x10;exp_agent3-2;0;84;i_vz;i_b;2
0;10x10;exp_agent3-2;0;83;i_b;i_vz;1
0;10x10;exp_agent3-2;0;82;i_vz;i_bf;2
0;10x10;exp_agent3-2;0;81;i_bf;i_gl;1
0;10x10;exp_agent3-2;1;100;i_ini;i_vz;2
0;10x10;exp_agent3-2;1;99;i_vz;i_vz;1
0;10x10;exp_agent3-2;1;98;i_vz;i_vz;1
0;10x10;exp_agent3-2;1;97;i_vz;i_b;1
0;10x10;exp_agent3-2;1;96;i_b;i_vz;0
0;10x10;exp_agent3-2;1;95;i_vz;i_vz;0
0;10x10;exp_agent3-2;1;94;i_vz;i_b;3
0;10x10;exp_agent3-2;1;93;i_b;i_vz;2
0;10x10;exp_agent3-2;1;92;i_vz;i_vz;1
0;10x10;exp_agent3-2;1;91;i_vz;i_vz;0
0;10x10;exp_agent3-2;1;90;i_vz;i_vz;1
0;10x10;exp_agent3-2;1;89;i_vz;i_vz;0
0;10x10;exp_agent3-2;1;88;i_vz;i_vz;1
0;10x10;exp_agent3-2;1;87;i_vz;i_b;1
0;10x10;exp_agent3-2;1;86;i_b;i_vz;1
0;10x10;exp_agent3-2;1;85;i_vz;i_b;2
0;10x10;exp_agent3-2;1;84;i_b;i_vz;2
0;10x10;exp_agent3-2;1;83;i_vz;i_vz;2
0;10x10;exp_agent3-2;1;82;i_vz;i_vz;2
0;10x10;exp_agent3-2;1;81;i_vz;i_s;3
0;10x10;exp_agent3-2;1;80;i_s;i_vz;0
0;10x10;exp_agent3-2;1;79;i_vz;i_vz;1
0;10x10;exp_agent3-2;1;78;i_vz;i_vz;0
0;10x10;exp_agent3-2;1;77;i_vz;i_b;3
0;10x10;exp_agent3-2;1;76;i_b;i_vz;2
0;10x10;exp_agent3-2;1;75;i_vz;i_b;3
0;10x10;exp_agent3-2;1;74;i_b;i_vz;2
0;10x10;exp_agent3-2;1;73;i_vz;i_s;2
0;10x10;exp_agent3-2;1;72;i_s;i_f;2
0;10x10;exp_agent3-2;1;71;i_f;i_gl;2
0;10x10;exp_agent3-2;2;100;i_ini;i_vz;0
0;10x10;exp_agent3-2;2;99;i_vz;i_vz;1
0;10x10;exp_agent3-2;2;98;i_vz;i_b;1
0;10x10;exp_agent3-2;2;97;i_b;i_vz;1
0;10x10;exp_agent3-2;2;96;i_vz;i_vz;1
0;10x10;exp_agent3-2;2;95;i_vz;i_b;1
0;10x10;exp_agent3-2;2;94;i_b;i_vz;2
0;10x10;exp_agent3-2;2;93;i_vz;i_b;2
0;10x10;exp_agent3-2;2;92;i_b;i_vz;2
0;10x10;exp_agent3-2;2;91;i_vz;i_s;2
0;10x10;exp_agent3-2;2;90;i_s;i_f;2
0;10x10;exp_agent3-2;2;89;i_f;i_gl;2
0;10x10;exp_agent3-2;3;100;i_ini;i_vz;1
0;10x10;exp_agent3-2;3;99;i_vz;i_vz;1
0;10x10;exp_agent3-2;3;98;i_vz;i_vz;1
0;10x10;exp_agent3-2;3;97;i_vz;i_vz;0
0;10x10;exp_agent3-2;3;96;i_vz;i_b;0
0;10x10;exp_agent3-2;3;95;i_b;i_vz;1
0;10x10;exp_agent3-2;3;94;i_vz;i_vz;1
0;10x10;exp_agent3-2;3;93;i_vz;i_b;1
0;10x10;exp_agent3-2;3;92;i_b;i_vz;1
0;10x10;exp_agent3-2;3;91;i_vz;i_b;2
0;10x10;exp_agent3-2;3;90;i_b;i_vz;2
0;10x10;exp_agent3-2;3;89;i_vz;i_vz;2
0;10x10;exp_agent3-2;3;88;i_vz;i_vz;3
0;10x10;exp_agent3-2;3;87;i_vz;i_s;2
0;10x10;exp_agent3-2;3;86;i_s;i_vz;1
0;10x10;exp_agent3-2;3;85;i_vz;i_s;2
0;10x10;exp_agent3-2;3;84;i_s;i_vz;2
0;10x10;exp_agent3-2;3;83;i_vz;i_s;3
0;10x10;exp_agent3-2;3;82;i_s;i_f;3
0;10x10;exp_agent3-2;3;81;i_f;i_gl;2
0;10x10;exp_agent3-2;4;100;i_ini;i_vz;3
0;10x10;exp_agent3-2;4;99;i_vz;i_vz;2
0;10x10;exp_agent3-2;4;98;i_vz;i_vz;3
0;10x10;exp_agent3-2;4;97;i_vz;i_vz;2
0;10x10;exp_agent3-2;4;96;i_vz;i_vz;2
0;10x10;exp_agent3-2;4;95;i_vz;i_vz;1
0;10x10;exp_agent3-2;4;94;i_vz;i_vz;0
0;10x10;exp_agent3-2;4;93;i_vz;i_vz;3
0;10x10;exp_agent3-2;4;92;i_vz;i_vz;2
0;10x10;exp_agent3-2;4;91;i_vz;i_vz;1
0;10x10;exp_agent3-2;4;90;i_vz;i_vz;0
0;10x10;exp_agent3-2;4;89;i_vz;i_vz;1
0;10x10;exp_agent3-2;4;88;i_vz;i_vz;1
0;10x10;exp_agent3-2;4;87;i_vz;i_vz;0
0;10x10;exp_agent3-2;4;86;i_vz;i_vz;0
0;10x10;exp_agent3-2;4;85;i_vz;i_vz;1
0;10x10;exp_agent3-2;4;84;i_vz;i_b;0
0;10x10;exp_agent3-2;4;83;i_b;i_vz;3
0;10x10;exp_agent3-2;4;82;i_vz;i_b;0
0;10x10;exp_agent3-2;4;81;i_b;i_vz;3
0;10x10;exp_agent3-2;4;80;i_vz;i_vz;3
0;10x10;exp_agent3-2;4;79;i_vz;i_s;2
0;10x10;exp_agent3-2;4;78;i_s;i_vz;2
0;10x10;exp_agent3-2;4;77;i_vz;i_s;3
0;10x10;exp_agent3-2;4;76;i_s;i_vz;2
0;10x10;exp_agent3-2;4;75;i_vz;i_vz;1
0;10x10;exp_agent3-2;4;74;i_vz;i_vz;0
0;10x10;exp_agent3-2;4;73;i_vz;i_s;0
0;10x10;exp_agent3-2;4;72;i_s;i_vz;0
0;10x10;exp_agent3-2;4;71;i_vz;i_vz;1
0;10x10;exp_agent3-2;4;70;i_vz;i_vz;2
0;10x10;exp_agent3-2;4;69;i_vz;i_ini;2
0;10x10;exp_agent3-2;4;68;i_ini;i_vz;2
0;10x10;exp_agent3-2;4;67;i_vz;i_vz;3
0;10x10;exp_agent3-2;4;66;i_vz;i_vz;0
0;10x10;exp_agent3-2;4;65;i_vz;i_s;3
0;10x10;exp_agent3-2;4;64;i_s;i_vz;2
0;10x10;exp_agent3-2;4;63;i_vz;i_vz;2
0;10x10;exp_agent3-2;4;62;i_vz;i_vz;2
0;10x10;exp_agent3-2;4;61;i_vz;i_b;2
0;10x10;exp_agent3-2;4;60;i_b;i_vz;1
0;10x10;exp_agent3-2;4;59;i_vz;i_b;2
0;10x10;exp_agent3-2;4;58;i_b;i_vz;2
0;10x10;exp_agent3-2;4;57;i_vz;i_vz;2
0;10x10;exp_agent3-2;4;56;i_vz;i_vz;1
0;10x10;exp_agent3-2;4;55;i_vz;i_s;1
0;10x10;exp_agent3-2;4;54;i_s;i_vz;1
0;10x10;exp_agent3-2;4;53;i_vz;i_s;0
0;10x10;exp_agent3-2;4;52;i_s;i_b;0
0;10x10;exp_agent3-2;4;51;i_b;i_vz;0
0;10x10;exp_agent3-2;4;50;i_vz;i_b;1
0;10x10;exp_agent3-2;4;49;i_b;i_vz;1
0;10x10;exp_agent3-2;4;48;i_vz;i_f;1
0;10x10;exp_agent3-2;4;47;i_f;i_gl;2
