"env";"config";"exp";"energy";"current";"next_state";"next_move"
0;16x16;exp_agent3-3;0;200;i_ini;i_vz;1
0;16x16;exp_agent3-3;0;199;i_vz;i_ini;3
0;16x16;exp_agent3-3;0;198;i_ini;i_vz;2
0;16x16;exp_agent3-3;0;197;i_vz;i_vz;2
0;16x16;exp_agent3-3;0;196;i_vz;i_vz;0
0;16x16;exp_agent3-3;0;195;i_vz;i_ini;0
0;16x16;exp_agent3-3;0;194;i_ini;i_vz;0
0;16x16;exp_agent3-3;0;193;i_vz;i_vz;3
0;16x16;exp_agent3-3;0;192;i_vz;i_vz;0
0;16x16;exp_agent3-3;0;191;i_vz;i_s;3
0;16x16;exp_agent3-3;0;190;i_s;i_vz;1
0;16x16;exp_agent3-3;0;189;i_vz;i_s;3
0;16x16;exp_agent3-3;0;188;i_s;i_vz;3
0;16x16;exp_agent3-3;0;187;i_vz;i_s;0
0;16x16;exp_agent3-3;0;186;i_s;i_vz;2
0;16x16;exp_agent3-3;0;185;i_vz;i_s;0
0;16x16;exp_agent3-3;0;184;i_s;i_vz;3
0;16x16;exp_agent3-3;0;183;i_vz;i_s;1
0;16x16;exp_agent3-3;0;182;i_s;i_vz;2
0;16x16;exp_agent3-3;0;181;i_vz;i_vz;3
0;16x16;exp_agent3-3;0;180;i_vz;i_vz;0
0;16x16;exp_agent3-3;0;179;i_vz;i_vz;2
0;16x16;exp_agent3-3;0;178;i_vz;i_vz;1
0;16x16;exp_agent3-3;0;177;i_vz;i_s;0
0;16x16;exp_agent3-3;0;176;i_s;i_vz;0
0;16x16;exp_agent3-3;0;175;i_vz;i_s;2
0;16x16;exp_agent3-3;0;174;i_s;i_vz;3
0;16x16;exp_agent3-3;0;173;i_vz;i_vz;2
0;16x16;exp_agent3-3;0;172;i_vz;i_vz;1
0;16x16;exp_agent3-3;0;171;i_vz;i_s;1
0;16x16;exp_agent3-3;0;170;i_s;i_vz;1
0;16x16;exp_agent3-3;0;169;i_vz;i_vz;2
0;16x16;exp_agent3-3;0;168;i_vz;i_vz;2
0;16x16;exp_agent3-3;0;167;i_vz;i_vz;0
0;16x16;exp_agent3-3;0;166;i_vz;i_vz;0
0;16x16;exp_agent3-3;0;165;i_vz;i_s;3
0;16x16;exp_agent3-3;0;164;i_s;i_vz;3
0;16x16;exp_agent3-3;0;163;i_vz;i_s;1
0;16x16;exp_agent3-3;0;162;i_s;i_vz;2
0;16x16;exp_agent3-3;0;161;i_vz;i_s;0
0;16x16;exp_agent3-3;0;160;i_s;i_vz;2
0;16x16;exp_agent3-3;0;159;i_vz;i_vz;1
0;16x16;exp_agent3-3;0;158;i_vz;i_vz;1
0;16x16;exp_agent3-3;0;157;i_vz;i_vz;1
0;16x16;exp_agent3-3;0;156;i_vz;i_vz;0
0;16x16;exp_agent3-3;0;155;i_vz;i_vz;3
0;16x16;exp_agent3-3;0;154;i_vz;i_vz;2
0;16x16;exp_agent3-3;0;153;i_vz;i_vz;0
0;16x16;exp_agent3-3;0;152;i_vz;i_vz;1
0;16x16;exp_agent3-3;0;151;i_vz;i_vz;3
0;16x16;exp_agent3-3;0;150;i_vz;i_vz;0
